customer_id,customer_name,gender,age,city,state,country,customer_segment,signup_date
C6241,Aaina Dar,Female,47,Jammu,Gujarat,India,Wholesale,07-11-2022
C6242,Siya Kara,Male,39,Tirunelveli,Assam,India,Wholesale,09-08-2021
C6243,Nirvi Hora,Female,30,Pune,Kerala,India,Wholesale,10-03-2022
C6244,Miraya Grover,Male,60,Varanasi,Goa,India,Corporate,16-09-2023
C6245,Hrishita Sha,Male,20,Jaipur,Jharkhand,India,Retail,27-05-2023
C6246,Tejas Konda,Female,25,Shimla,West Bengal,India,Wholesale,28-09-2022
C6247,Elakshi Bail,Female,45,Gwalior,West Bengal,India,Corporate,18-05-2021
C6248,Divit Sahni,Male,130,Vellore,Goa,India,Wholesale,02-10-2021
C6249,Sahil Bhatt,Female,63,Eluru,Uttarakhand,India,Corporate,20-12-2023
C6250,Ahana  Vaidya,Female,47,Vijayanagaram,Meghalaya,India,Retail,28-12-2021
C6251,Shlok Uppal,Female,46,Salem,Jharkhand,India,Corporate,26-07-2025
C6252,Riaan Bhagat,Female,64,Berhampore,Goa,India,Corporate,01-07-2022
C6253,Ira Sehgal,Female,55,Mau,Madhya Pradesh,India,Wholesale,31-07-2024
C6254,Trisha Dubey,Female,60,Saharanpur,Madhya Pradesh,India,Corporate,03-06-2022
C6255,Jivika Dasgupta,Female,27,Dewas,Telangana,India,Corporate,27-02-2024
C6256,Ojas Dutta,Male,63,Chapra,Tripura,India,Retail,24-07-2022
C6257,Mahika Kaur,Male,29,Mira-Bhayandar,Tamil Nadu,India,Wholesale,24-09-2022
C6258,Bhamini Dey,Female,22,Guna,Nagaland,India,Corporate,05-03-2025
C6259,Samaira Varma,Male,65,Yamunanagar,Odisha,India,Retail,25-02-2025
C6260,Fateh Dugal,Male,24,Kozhikode,Uttarakhand,India,Corporate,28-10-2024
C6261,Yuvraj  Grover,Female,64,Gudivada,Maharashtra,India,Wholesale,04-03-2024
C6262,Nitara Malhotra,Male,28,Nizamabad,Andhra Pradesh,India,Corporate,04-07-2021
C6263,Elakshi Barman,Female,45,Guna,Manipur,India,Wholesale,26-04-2024
C6264,Misha Mallick,Male,26,Salem,Telangana,India,Corporate,30-10-2025
C6265,Jayant Bhalla,Female,37,Raichur,Uttar Pradesh,India,Retail,17-09-2025
C6266,Nakul Bahri,Female,20,Pali,Sikkim,India,Retail,17-03-2025
C6267,Umang Krishnan,Female,63,Patna,Punjab,India,Corporate,16-04-2024
C6268,Diya Kala,Female,30,Bettiah,Uttar Pradesh,India,Wholesale,29-08-2023
C6269,Devansh Deshmukh,Female,51,Bongaigaon,Uttarakhand,India,Retail,23-11-2023
C6270,Myra Bala,Female,31,Yamunanagar,Tamil Nadu,India,Retail,09-03-2025
C6271,Jayan Anne,Female,53,Mysore,Mizoram,India,Retail,28-05-2022
C6272,Piya Shah,Male,19,Moradabad,Odisha,India,Corporate,27-01-2021
C6273,,Female,51,Jodhpur,Tripura,India,Wholesale,30-11-2023
C6274,Jivika Konda,Female,45,Bhimavaram,Maharashtra,India,Corporate,22-12-2025
C6275,Adira Lanka,Female,62,Lucknow,Maharashtra,India,Corporate,14-08-2021
C6276,Pranay Chandran,Female,43,Satara,Haryana,India,Wholesale,06-03-2024
C6277,Vivaan Dubey,Female,50,Bhagalpur,Jharkhand,India,Wholesale,29-01-2024
C6278,Neelofar Chandran,Male,60,Tirupati,Uttar Pradesh,India,Wholesale,18-02-2021
C6279,Nakul Bera,Female,36,Hazaribagh,Madhya Pradesh,India,Corporate,01-09-2021
C6280,Myra Bora,Female,18,Nanded,Kerala,India,Wholesale,15-09-2024
C6281,Bhavin Grover,Female,39,Bardhaman,Nagaland,India,Wholesale,25-02-2021
C6282,Riya Apte,Male,63,Gudivada,Himachal Pradesh,India,Wholesale,09-09-2024
C6283,Shamik Ravel,Male,20,Jamshedpur,Jharkhand,India,Corporate,05-02-2022
C6284,Shayak Apte,Male,46,Kottayam,Haryana,India,Retail,05-03-2021
C6285,Yuvaan Wali,Male,29,Etawah,Tamil Nadu,India,Corporate,19-03-2024
C6286,Mamooty Subramaniam,Male,39,Bijapur,Uttarakhand,India,Wholesale,28-01-2023
C6287,Vritika Kale,Female,61,Mehsana,Andhra Pradesh,India,Wholesale,11-04-2024
C6288,Emir Singhal,Male,55,Jalgaon,Tripura,India,Retail,11-06-2021
C6289,,Male,26,Bhimavaram,Manipur,India,Retail,02-04-2023
C6290,,Male,63,Tenali,Mizoram,India,Wholesale,02-04-2025
C6291,Aniruddh Rajan,Male,54,Haldia,Uttarakhand,India,Retail,03-10-2025
C6292,,Male,55,Panvel,Tamil Nadu,India,Retail,30-04-2023
C6293,Raunak Contractor,Male,62,Yamunanagar,Mizoram,India,Retail,08-11-2024
C6294,Zain Raman,Male,27,Jaunpur,Uttarakhand,India,Retail,01-02-2025
C6295,Samarth Rajagopal,Female,21,Motihari,Manipur,India,Wholesale,30-06-2025
C6296,Faiyaz Gola,Female,34,Hindupur,Manipur,India,Retail,15-07-2024
C6297,Pranay Kurian,Female,28,Sikar,Jharkhand,India,Corporate,25-03-2023
C6298,Kabir Atwal,Male,25,Tiruvottiyur,Maharashtra,India,Wholesale,09-03-2023
C6299,Gatik Varkey,Female,36,Udaipur,Nagaland,India,Retail,25-02-2021
C6300,Anay Issac,Female,34,Aurangabad,Himachal Pradesh,India,Corporate,20-11-2023
C6301,Piya Reddy,Male,29,Panihati,Kerala,India,Corporate,05-11-2025
C6302,Rohan Mani,Male,51,Anand,Chhattisgarh,India,Retail,02-10-2021
C6303,Sara Kapadia,Female,28,Thoothukudi,Mizoram,India,Corporate,29-05-2023
C6304,Zara Ganguly,Male,62,Sagar,Kerala,India,Wholesale,18-04-2025
C6305,Ehsaan Bhavsar,Female,26,Shimla,West Bengal,India,Wholesale,15-10-2024
C6306,Nitara Sachdeva,Male,59,Jamnagar,Tripura,India,Wholesale,30-01-2021
C6307,Zain Guha,Male,35,Pimpri-Chinchwad,Maharashtra,India,Retail,14-09-2023
C6308,Vihaan Dhaliwal,Male,23,Bijapur,West Bengal,India,Corporate,12-11-2021
C6309,Nirvaan Ramanathan,Male,29,Korba,Manipur,India,Wholesale,15-03-2022
C6310,Dhanush Toor,Female,55,Hajipur,Gujarat,India,Retail,15-02-2024
C6311,Rohan Bakshi,Male,41,Rajpur Sonarpur,Madhya Pradesh,India,Corporate,28-10-2022
C6312,Raghav Viswanathan,Female,30,Khammam,West Bengal,India,Retail,25-05-2022
C6313,Zain Gopal,Female,31,Mirzapur,Manipur,India,Retail,15-09-2021
C6314,Zara Chakrabarti,Female,53,Hospet,Uttarakhand,India,Retail,17-12-2021
C6315,Vritika Dasgupta,Female,22,Udaipur,Goa,India,Retail,27-04-2021
C6316,Siya Khatri,Male,52,Hapur,Tripura,India,Wholesale,08-05-2023
C6317,Vanya Kuruvilla,Female,28,Bhiwandi,Assam,India,Corporate,09-01-2021
C6318,Hiran Mann,Female,37,Nagpur,Gujarat,India,Corporate,19-04-2023
C6319,Mehul Bala,Female,24,Bilaspur,Rajasthan,India,Wholesale,22-10-2021
C6320,Jiya Jayaraman,Male,63,Ambarnath,Uttarakhand,India,Wholesale,02-12-2023
C6321,Darshit Suresh,Male,12,Chennai,Sikkim,India,Wholesale,25-10-2025
C6322,Ahana  Yogi,Male,37,Berhampur,Manipur,India,Retail,30-07-2024
C6323,,Male,18,Hubli–Dharwad,Manipur,India,Corporate,17-07-2023
C6324,Badal Tripathi,Male,52,Nandyal,Karnataka,India,Wholesale,02-11-2023
C6325,Rati Chaudhari,Male,60,Bharatpur,Telangana,India,Wholesale,22-10-2021
C6326,Dishani Choudhary,Male,40,Bhilwara,West Bengal,India,Retail,04-03-2021
C6327,Neysa Chand,Female,64,Farrukhabad,Goa,India,Retail,24-06-2021
C6328,Umang Suri,Male,22,Ahmednagar,Tamil Nadu,India,Corporate,22-06-2024
C6329,Purab Balan,Male,22,Berhampore,Arunachal Pradesh,India,Wholesale,08-05-2024
C6330,Zaina Bahri,Male,40,Baranagar,Rajasthan,India,Corporate,09-06-2021
C6331,Diya Wable,Male,130,Hosur,Chhattisgarh,India,Corporate,24-06-2024
C6332,Devansh Halder,Male,58,Mango,Himachal Pradesh,India,Retail,01-03-2023
C6333,,Female,130,Medininagar,Nagaland,India,Wholesale,28-05-2022
C6334,Emir Wable,Female,48,Buxar,Andhra Pradesh,India,Retail,16-12-2021
C6335,Inaaya  Karan,Male,51,Muzaffarnagar,West Bengal,India,Retail,28-08-2024
C6336,Dhanush Johal,Male,18,Khandwa,Sikkim,India,Corporate,03-07-2025
C6337,Kartik Raja,Female,56,Bhiwandi,Karnataka,India,Wholesale,06-06-2021
C6338,Yasmin Issac,Male,59,Bikaner,Gujarat,India,Wholesale,02-12-2024
C6339,Hazel Bhakta,Female,54,Gulbarga,Telangana,India,Retail,01-10-2024
C6340,Riya Randhawa,Male,21,Nizamabad,Uttarakhand,India,Retail,02-08-2024
C6341,Sumer Bail,Male,26,Katihar,Andhra Pradesh,India,Corporate,22-07-2022
C6342,Taran Malhotra,Male,48,Jodhpur,Goa,India,Corporate,18-02-2021
C6343,Aradhya Gokhale,Male,49,Coimbatore,Nagaland,India,Wholesale,26-08-2023
C6344,Ayesha Gopal,Female,22,Delhi,Arunachal Pradesh,India,Wholesale,06-05-2024
C6345,Aarna Borra,Male,49,Delhi,West Bengal,India,Retail,18-09-2023
C6346,Purab Issac,Male,40,Bongaigaon,West Bengal,India,Corporate,15-11-2025
C6347,Akarsh Kakar,Male,41,Malda,Kerala,India,Wholesale,11-09-2025
C6348,Shlok Batra,Female,43,Jaipur,Assam,India,Corporate,24-03-2024
C6349,Aaina Handa,Female,51,Katni,Odisha,India,Retail,14-08-2023
C6350,Suhana Karnik,Male,45,Aizawl,Kerala,India,Retail,08-01-2025
C6351,Khushi Warrior,Male,12,Sasaram,Assam,India,Wholesale,02-06-2023
C6352,Madhav Bala,Female,56,Pune,Haryana,India,Wholesale,06-11-2022
C6353,Vedika Boase,Female,41,Coimbatore,Kerala,India,Retail,08-11-2024
C6354,Anahi Shroff,Male,61,Tiruppur,Andhra Pradesh,India,Wholesale,16-12-2024
C6355,Shray Sood,Female,56,Sonipat,Telangana,India,Retail,30-07-2023
C6356,Miraya Deshmukh,Female,60,Kamarhati,Andhra Pradesh,India,Wholesale,15-06-2025
C6357,Misha Bhalla,Male,24,Yamunanagar,Jharkhand,India,Retail,10-06-2021
C6358,Anvi Dugal,Female,64,Agartala,Tamil Nadu,India,Wholesale,19-09-2025
C6359,Vaibhav Madan,Female,50,Bhatpara,Uttarakhand,India,Wholesale,04-06-2023
C6360,Alia Chokshi,Female,33,Panvel,Uttar Pradesh,India,Retail,29-08-2021
C6361,Khushi Dalal,Female,24,Hubli–Dharwad,Arunachal Pradesh,India,Retail,20-11-2025
C6362,Ela Balakrishnan,Male,54,Ajmer,Bihar,India,Corporate,24-03-2021
C6363,Taimur Bhattacharyya,Female,44,Khandwa,Chhattisgarh,India,Retail,22-05-2025
C6364,Sara Sagar,Male,53,Sirsa,Tripura,India,Corporate,10-02-2025
C6365,Hrishita Baria,Male,30,Siliguri,West Bengal,India,Corporate,15-10-2024
C6366,Tarini Sha,Female,26,Tadipatri,Haryana,India,Wholesale,12-08-2023
C6367,Rohan Dave,Female,62,Dhanbad,Meghalaya,India,Wholesale,04-09-2022
C6368,Aradhya Barad,Male,22,Muzaffarpur,Rajasthan,India,Corporate,03-02-2024
C6369,Advika Dara,Female,57,Visakhapatnam,Meghalaya,India,Wholesale,23-02-2022
C6370,Faiyaz Shankar,Male,47,Sangli-Miraj & Kupwad,Andhra Pradesh,India,Corporate,01-01-2024
C6371,Divit Bahri,Male,38,Rajpur Sonarpur,Punjab,India,Wholesale,25-07-2025
C6372,Advik Wason,Female,46,Meerut,Meghalaya,India,Wholesale,03-04-2023
C6373,Trisha Ganesh,Female,65,Kanpur,Rajasthan,India,Corporate,07-09-2024
C6374,Shayak Kumer,Male,57,Miryalaguda,Nagaland,India,Wholesale,31-01-2024
C6375,Rohan Bhagat,Female,27,Tenali,Goa,India,Wholesale,25-03-2022
C6376,Vritika Chokshi,Female,56,Aurangabad,Madhya Pradesh,India,Wholesale,24-03-2024
C6377,Ojas Jayaraman,Female,38,Bharatpur,Kerala,India,Corporate,09-12-2023
C6378,Aarav Tank,Male,29,Pallavaram,Assam,India,Retail,02-09-2025
C6379,Aaryahi Bhagat,Male,40,Howrah,Nagaland,India,Retail,25-10-2023
C6380,Vritika Rege,Male,30,Guntur,Arunachal Pradesh,India,Corporate,12-05-2022
C6381,Suhana Bali,Female,25,Faridabad,Haryana,India,Wholesale,05-12-2025
C6382,Dhanuk Goel,Female,56,Sagar,Meghalaya,India,Retail,13-08-2025
C6383,Ojas Lal,Female,38,Guna,Tripura,India,Wholesale,29-06-2023
C6384,Gatik Arora,Female,54,Bokaro,Karnataka,India,Retail,13-01-2024
C6385,Sana Dugal,Female,59,Meerut,Meghalaya,India,Retail,30-08-2024
C6386,Urvi Banik,Male,61,Mau,Sikkim,India,Retail,22-01-2021
C6387,Uthkarsh Suresh,Female,30,Dibrugarh,Telangana,India,Corporate,19-10-2024
C6388,Sara Thakur,Female,24,Cuttack,Karnataka,India,Wholesale,01-05-2024
C6389,Bhavin Balan,Male,29,Tadepalligudem,Goa,India,Wholesale,06-05-2025
C6390,Anahita Ramanathan,Female,32,Kolkata,Mizoram,India,Retail,27-07-2025
C6391,Prerak Saha,Male,41,Kottayam,Andhra Pradesh,India,Wholesale,24-10-2024
C6392,Anika Sibal,Male,37,Rajkot,Odisha,India,Wholesale,16-01-2024
C6393,Bhamini Zacharia,Female,53,Raichur,Manipur,India,Corporate,04-11-2022
C6394,Eva Sinha,Female,47,Bhusawal,Tripura,India,Retail,08-10-2025
C6395,Kismat Ramesh,Male,18,Thoothukudi,Bihar,India,Corporate,26-03-2025
C6396,Jivin Raju,Male,44,Agartala,Uttar Pradesh,India,Retail,29-12-2023
C6397,Tejas Konda,Male,35,Sonipat,Goa,India,Wholesale,17-08-2022
C6398,Alia Suresh,Female,51,Tirunelveli,Sikkim,India,Wholesale,25-10-2021
C6399,Heer Dyal,Male,56,Meerut,Himachal Pradesh,India,Retail,26-02-2024
C6400,Yuvraj  Kamdar,Male,54,Tiruppur,Andhra Pradesh,India,Retail,18-04-2022
C6401,Madhup Mahal,Male,20,Chapra,Tripura,India,Wholesale,12-04-2022
C6402,Navya Lala,Female,32,Mysore,Himachal Pradesh,India,Wholesale,06-01-2024
C6403,Himmat Vala,Male,60,Ahmednagar,Madhya Pradesh,India,Retail,06-04-2021
C6404,Emir Deep,Male,59,Satna,Himachal Pradesh,India,Corporate,08-05-2021
C6405,Prisha Kunda,Female,43,Kalyan-Dombivli,Kerala,India,Corporate,10-09-2025
C6406,Indrans Sani,Female,56,Agartala,Tamil Nadu,India,Retail,28-11-2022
C6407,Madhav Bhakta,Female,49,Arrah,Telangana,India,Retail,18-04-2025
C6408,Bhamini Kala,Male,30,Rohtak,Madhya Pradesh,India,Corporate,09-02-2022
C6409,Damini Batta,Male,63,Jehanabad,Uttar Pradesh,India,Retail,26-07-2021
C6410,Hrishita Dugal,Female,60,Ujjain,Sikkim,India,Wholesale,18-11-2024
C6411,Reyansh Vohra,Male,19,Vijayawada,Tamil Nadu,India,Wholesale,23-08-2021
C6412,Yakshit Garg,Male,36,Ramagundam,Rajasthan,India,Retail,27-11-2021
C6413,Kismat Ramachandran,Female,25,Jhansi,Telangana,India,Corporate,13-01-2021
C6414,Saksham Ganesan,Male,55,Karnal,Uttar Pradesh,India,Retail,07-09-2023
C6415,Dishani Bobal,Female,27,Secunderabad,Meghalaya,India,Wholesale,17-01-2025
C6416,Bhamini Bora,Female,46,Rajkot,Kerala,India,Retail,12-07-2022
C6417,Madhav Grewal,Male,53,Ahmedabad,Madhya Pradesh,India,Retail,22-11-2025
C6418,Jayant Gola,Male,44,Jamnagar,Haryana,India,Wholesale,12-03-2021
C6419,Oorja Bajwa,Male,41,Hajipur,Maharashtra,India,Retail,15-03-2023
C6420,Vritika Chanda,Male,44,Pune,Gujarat,India,Corporate,07-01-2021
C6421,Mahika Deshmukh,Female,26,Ludhiana,Mizoram,India,Wholesale,26-10-2021
C6422,Aaina Verma,Male,43,Kishanganj,Meghalaya,India,Retail,18-05-2024
C6423,Kaira Karnik,Male,63,Morbi,Telangana,India,Retail,25-07-2025
C6424,Jayan Agrawal,Female,25,Saharsa,Andhra Pradesh,India,Retail,27-10-2025
C6425,Zain Ray,Male,24,Jalna,West Bengal,India,Corporate,25-06-2022
C6426,Uthkarsh Kanda,Male,45,Ahmedabad,Bihar,India,Corporate,27-04-2022
C6427,Rania Acharya,Female,47,Satara,Himachal Pradesh,India,Retail,25-07-2024
C6428,Jayesh Dave,Female,23,Mysore,Meghalaya,India,Corporate,04-09-2024
C6429,Adah Sawhney,Female,33,Ambarnath,Telangana,India,Retail,11-05-2025
C6430,Jhanvi Balakrishnan,Male,65,Ulhasnagar,Uttar Pradesh,India,Wholesale,01-08-2023
C6431,Alia Khanna,Male,47,Munger,Andhra Pradesh,India,Wholesale,12-08-2025
C6432,Sara Swamy,Female,45,Faridabad,Arunachal Pradesh,India,Corporate,23-12-2024
C6433,Nitara Balasubramanian,Female,31,Adoni,Chhattisgarh,India,Wholesale,07-07-2022
C6434,Shaan Bains,Female,63,Munger,Chhattisgarh,India,Retail,22-03-2025
C6435,Ritvik Chaudhry,Male,27,Munger,Andhra Pradesh,India,Corporate,15-12-2021
C6436,Urvi Karan,Male,48,Tiruppur,Assam,India,Retail,29-03-2023
C6437,Kiara Dalal,Male,50,Patna,Arunachal Pradesh,India,Corporate,09-09-2023
C6438,Bhamini Sethi,Male,40,Secunderabad,Odisha,India,Wholesale,13-06-2024
C6439,Ranbir Thaman,Female,56,Katni,Kerala,India,Corporate,30-04-2024
C6440,Chirag Gopal,Male,45,Bhilai,Tamil Nadu,India,Retail,10-05-2024
C6441,Rati Seth,Female,29,Gandhinagar,Chhattisgarh,India,Wholesale,08-07-2024
C6442,Anahita Samra,Male,55,Junagadh,Meghalaya,India,Wholesale,09-01-2024
C6443,Kiara Choudhry,Male,18,Sonipat,Himachal Pradesh,India,Wholesale,06-07-2022
C6444,Taimur Raju,Female,41,Surat,Telangana,India,Retail,03-03-2025
C6445,Aarav Bose,Male,29,Chandrapur,Maharashtra,India,Wholesale,25-05-2024
C6446,Hrishita Ahuja,Male,12,Udupi,Arunachal Pradesh,India,Retail,11-01-2025
C6447,Advik Krishnan,Male,45,Tadipatri,Kerala,India,Corporate,15-05-2021
C6448,Rhea Tandon,Male,28,Tiruppur,Goa,India,Wholesale,21-02-2022
C6449,Ishaan Toor,Male,57,Silchar,Chhattisgarh,India,Retail,14-07-2025
C6450,Sara Bala,Male,65,Mangalore,Telangana,India,Retail,04-02-2021
C6451,Vardaniya Goyal,Male,42,Gaya,Uttarakhand,India,Wholesale,19-01-2025
C6452,Alisha Contractor,Male,36,Satara,Uttar Pradesh,India,Retail,21-06-2021
C6453,Umang Saini,Female,54,New Delhi,Rajasthan,India,Wholesale,17-11-2023
C6454,Zain Goda,Female,26,Firozabad,Gujarat,India,Corporate,03-10-2022
C6455,Nishith Rajan,Male,57,Nellore,Gujarat,India,Wholesale,01-04-2024
C6456,Bhamini Ganguly,Male,55,Thrissur,Maharashtra,India,Corporate,27-10-2023
C6457,Purab Borra,Female,52,Siliguri,Jharkhand,India,Retail,05-05-2023
C6458,Dhanush Arora,Male,30,Yamunanagar,Assam,India,Wholesale,20-01-2024
C6459,Romil Mahal,Male,20,Mahbubnagar,Meghalaya,India,Retail,20-03-2021
C6460,Manikya Chokshi,Male,57,Bhavnagar,Haryana,India,Retail,01-10-2021
C6461,Ayesha Chada,Female,59,Vellore,Telangana,India,Retail,24-08-2022
C6462,Shray Sundaram,Female,61,Bijapur,Goa,India,Wholesale,27-08-2023
C6463,Amira Andra,Female,43,Anantapur,Himachal Pradesh,India,Corporate,07-08-2024
C6464,Abram Sethi,Male,43,Mathura,Himachal Pradesh,India,Wholesale,09-06-2025
C6465,Shray Bahri,Male,43,Deoghar,Maharashtra,India,Corporate,13-01-2021
C6466,Neysa Kohli,Female,37,Berhampore,Nagaland,India,Corporate,25-08-2022
C6467,Veer Ravi,Female,34,Panipat,Madhya Pradesh,India,Wholesale,07-02-2021
C6468,Dhanush Sani,Female,21,Ghaziabad,Uttarakhand,India,Wholesale,02-02-2022
C6469,Nitara Manda,Female,36,Anantapur,Tripura,India,Retail,08-12-2025
C6470,Ahana  Dugal,Female,40,Eluru,Telangana,India,Corporate,14-01-2024
C6471,Vardaniya Chander,Male,28,Bokaro,Tripura,India,Corporate,15-08-2024
C6472,Suhana Banerjee,Male,28,Guntur,Kerala,India,Retail,04-02-2021
C6473,Anahi Goda,Male,33,Thanjavur,Uttarakhand,India,Corporate,14-01-2023
C6474,Abram Sem,Male,50,Adoni,Nagaland,India,Corporate,08-07-2025
C6475,Onkar Dora,Female,49,Bhubaneswar,Goa,India,Retail,08-01-2023
C6476,Jayant Sem,Male,36,Warangal,Meghalaya,India,Corporate,04-03-2025
C6477,Seher Chana,Male,42,Katihar,Arunachal Pradesh,India,Retail,24-05-2023
C6478,Kavya Banik,Female,43,Alappuzha,Madhya Pradesh,India,Retail,16-08-2022
C6479,Kanav Dhaliwal,Female,40,Udupi,Odisha,India,Corporate,27-03-2021
C6480,Ojas Agarwal,Female,28,Ahmednagar,Punjab,India,Corporate,29-09-2025
C6481,Anaya Sule,Male,55,Jorhat,Haryana,India,Corporate,28-06-2023
C6482,Vaibhav Dayal,Female,54,Varanasi,Meghalaya,India,Corporate,20-02-2023
C6483,Biju Hans,Female,40,Phagwara,Jharkhand,India,Wholesale,05-07-2025
C6484,Vanya Shukla,Male,43,Baranagar,Assam,India,Corporate,20-11-2025
C6485,Nehmat Bhandari,Female,46,Navi Mumbai,Nagaland,India,Retail,24-08-2025
C6486,Aaina Sandhu,Male,18,Aligarh,Maharashtra,India,Wholesale,22-01-2023
C6487,Rohan Toor,Male,54,Vijayanagaram,Bihar,India,Corporate,08-03-2023
C6488,Romil Bhat,Male,31,Etawah,Arunachal Pradesh,India,Retail,04-06-2024
C6489,Ehsaan Deshpande,Male,53,Chinsurah,Tamil Nadu,India,Corporate,12-10-2023
C6490,Misha Wable,Female,18,Mahbubnagar,Arunachal Pradesh,India,Retail,28-08-2024
C6491,Prerak Babu,Male,46,Srikakulam,Rajasthan,India,Corporate,09-08-2023
C6492,Shanaya Kaul,Male,62,Srikakulam,Kerala,India,Retail,17-01-2025
C6493,Anahita Chandra,Female,59,Baranagar,Himachal Pradesh,India,Corporate,18-08-2021
C6494,Siya Virk,Male,53,Gaya,Uttar Pradesh,India,Retail,28-08-2021
C6495,Indrajit Rajan,Male,63,Tinsukia,Uttar Pradesh,India,Retail,18-06-2022
C6496,Jayesh Chaudhry,Male,56,Gaya,Kerala,India,Corporate,28-01-2025
C6497,Darshit Ratti,Male,27,Allahabad,Andhra Pradesh,India,Wholesale,15-03-2021
C6498,Advik Iyer,Male,48,Jaunpur,Arunachal Pradesh,India,Wholesale,24-01-2022
C6499,Zaina Tara,Male,59,Machilipatnam,Bihar,India,Corporate,11-07-2023
C6500,Yuvraj  Aurora,Male,45,Jodhpur,Odisha,India,Corporate,27-11-2022
C6501,Zaina Garde,Female,34,Kota,Maharashtra,India,Retail,27-12-2021
C6502,Taimur Lall,Male,40,Secunderabad,Tamil Nadu,India,Wholesale,03-07-2023
C6503,Riaan Venkataraman,Female,39,Ozhukarai,Himachal Pradesh,India,Wholesale,24-07-2025
C6504,Aayush Basak,Female,32,Sagar,Mizoram,India,Corporate,07-10-2025
C6505,Siya Kara,Female,54,Mirzapur,Nagaland,India,Retail,10-04-2023
C6506,Ojas Manne,Female,44,Karawal Nagar,Mizoram,India,Retail,12-02-2022
C6507,Anya Sama,Female,42,Bikaner,Telangana,India,Wholesale,17-01-2023
C6508,Heer Kari,Male,56,Rewa,Kerala,India,Corporate,14-05-2025
C6509,Arnav Lata,Female,52,Indore,Rajasthan,India,Retail,26-04-2021
C6510,Adira Chana,Female,36,Surat,Manipur,India,Wholesale,22-01-2024
C6511,Vedika Vora,Female,56,Panipat,Odisha,India,Retail,28-08-2022
C6512,Prerak Sidhu,Male,48,Malegaon,Chhattisgarh,India,Retail,06-02-2025
C6513,Samarth Ranganathan,Male,12,Guwahati,Chhattisgarh,India,Retail,26-03-2022
C6514,Farhan Viswanathan,Female,42,Purnia,Assam,India,Wholesale,09-07-2025
C6515,Arhaan Behl,Male,61,Jorhat,Telangana,India,Wholesale,23-10-2025
C6516,Aarav Tripathi,Male,130,Ulhasnagar,Manipur,India,Wholesale,31-05-2025
C6517,Inaaya  Joshi,Male,62,Suryapet,Nagaland,India,Retail,29-06-2021
C6518,Sara Borra,Female,27,Aligarh,Kerala,India,Corporate,14-11-2021
C6519,Divyansh Srinivas,Female,22,Jammu,Rajasthan,India,Wholesale,16-11-2022
C6520,Jayan Iyengar,Female,40,Begusarai,Andhra Pradesh,India,Retail,14-10-2024
C6521,Ritvik Suresh,Female,64,Bhiwani,Madhya Pradesh,India,Wholesale,04-07-2021
C6522,Anika Sawhney,Female,48,Orai,Meghalaya,India,Retail,06-03-2021
C6523,Ritvik Anne,Male,43,Latur,Himachal Pradesh,India,Retail,30-09-2022
C6524,Pranay Rajagopalan,Male,57,Khora ,Mizoram,India,Corporate,24-12-2024
C6525,Alia Dara,Female,55,Surendranagar Dudhrej,Bihar,India,Wholesale,14-02-2025
C6526,Biju Dhillon,Female,27,Rohtak,Odisha,India,Wholesale,25-03-2025
C6527,Indranil Vohra,Male,49,Kanpur,Goa,India,Retail,17-04-2025
C6528,Chirag Guha,Female,60,Jamnagar,Telangana,India,Corporate,20-03-2021
C6529,Mahika Rau,Male,130,Bhiwandi,Andhra Pradesh,India,Retail,07-02-2022
C6530,Alia Batra,Male,41,Gopalpur,Rajasthan,India,Corporate,12-12-2024
C6531,Bhavin Soman,Male,19,Dharmavaram,Uttar Pradesh,India,Wholesale,12-08-2025
C6532,Arnav Sankar,Male,35,Madanapalle,Uttar Pradesh,India,Corporate,20-07-2021
C6533,Yuvraj  Sachar,Female,28,Jalandhar,Punjab,India,Wholesale,14-06-2024
C6534,Ivana Sharaf,Female,47,Khora ,Mizoram,India,Wholesale,05-04-2022
C6535,Ritvik Lad,Male,58,Yamunanagar,Assam,India,Corporate,25-03-2021
C6536,Sara Mangat,Female,40,Lucknow,Uttarakhand,India,Retail,04-08-2025
C6537,Kaira Jhaveri,Male,37,Karaikudi,Jharkhand,India,Wholesale,27-02-2023
C6538,Pihu Devan,Female,34,Tiruchirappalli,Goa,India,Retail,18-04-2021
C6539,Vardaniya Barman,Female,55,Gandhidham,Telangana,India,Corporate,07-02-2022
C6540,Lakshit Dara,Female,60,Hubli–Dharwad,Meghalaya,India,Retail,16-08-2023
C6541,Myra Lall,Female,28,Begusarai,Uttarakhand,India,Corporate,26-09-2025
C6542,Hridaan Bali,Female,61,Bijapur,West Bengal,India,Wholesale,07-11-2023
C6543,Himmat Krish,Male,48,Nagaon,Sikkim,India,Corporate,10-10-2022
C6544,Zaina Amble,Female,55,Latur,West Bengal,India,Corporate,28-10-2021
C6545,Mamooty Sampath,Male,53,Bhiwani,Assam,India,Corporate,16-05-2022
C6546,Charvi Sankar,Female,47,Srinagar,Kerala,India,Wholesale,03-12-2021
C6547,Anika Mangat,Male,25,Muzaffarnagar,Manipur,India,Wholesale,19-08-2025
C6548,Ela Chada,Male,18,Jhansi,Andhra Pradesh,India,Wholesale,27-02-2024
C6549,Nishith Dara,Female,52,Kakinada,Goa,India,Retail,13-08-2025
C6550,Himmat Krish,Female,26,Pali,Odisha,India,Retail,12-03-2022
